act_code,act_name,provision_type,primary_num,secondary_num,canonical_id,display_name,title,status,superseded_reference,source_citation,source_verified_date
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,"1997
",,"CNSA_1997_SEC_1997
","Section 1997
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,35,,CNSA_1997_SEC_35,Section 35,Government Analyst.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,36,,CNSA_1997_SEC_36,Section 36,Reports of Government Analysts.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,37,,CNSA_1997_SEC_37,Section 37,"Freezing of assets, etc.","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,38,,CNSA_1997_SEC_38,Section 38,Tracing of assets.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,39,,CNSA_1997_SEC_39,Section 39,Order for forfeiture of assets.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,40,,CNSA_1997_SEC_40,Section 40,Forfeiture of assets of person convicted abroad.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,40A,,CNSA_1997_SEC_40A,Section 40A,Jurisdiction of special court.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,41,,CNSA_1997_SEC_41,Section 41,Prohibition of alienation of freezed property.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,42,,CNSA_1997_SEC_42,Section 42,Punishment for acquiring property in relation to which proceedings have been taken under,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,43,,CNSA_1997_SEC_43,Section 43,Power to take possession.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,44,,CNSA_1997_SEC_44,Section 44,Management of assets frozen or forfeited under the Act.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,45,,CNSA_1997_SEC_45,Section 45,Jurisdiction to try offences.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,46,,CNSA_1997_SEC_46,Section 46,Establishment of Special Courts.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,47,,CNSA_1997_SEC_47,Section 47,"Application of the Code of Criminal Procedure, 1898.","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
